pl_name,pl_name,Lists,pl_bmassj,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_radj,pl_radjerr2,pl_radjerr1,pl_radjerr2,pl_radjerr1,pl_orbper,pl_orbpererr2,pl_orbpererr1,pl_orbpererr2,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr2,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenerr1,pl_eqt,pl_eqterr2,pl_eqterr1,pl_eqterr2,pl_eqterr1,Discovery method,pl_publ_date,Last updated [yy/mm/dd],source (xml)
Kepler-204 b,Kepler-204 b,,,,,,,0.226,0.048,0.048,0.048,0.048,14.40097400,0.00005600,0.00005600,0.00005600,0.00005600,,,,,,,,,,,,2014,,
Kepler-206 b,Kepler-206 b,,,,,,,0.107,0.021,0.021,0.021,0.021,7.78198700,0.00005800,0.00005800,0.00005800,0.00005800,,,,,,,,,,,,2014,,
Kepler-207 c,Kepler-207 c,,,,,,,0.134,0.026,0.026,0.026,0.026,3.07157100,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-208 d,Kepler-208 d,,,,,,,0.107,0.021,0.021,0.021,0.021,11.13178600,0.00013100,0.00013100,0.00013100,0.00013100,,,,,,,,,,,,2014,,
Kepler-210 c,Kepler-210 c,,,,,,,0.323,0.017,0.017,0.017,0.017,7.97251300,0.00000300,0.00000300,0.00000300,0.00000300,,,,,,,,,,,,2014,,
Kepler-212 c,Kepler-212 c,,,,,,,0.244,0.045,0.045,0.045,0.045,31.80517400,0.00014200,0.00014200,0.00014200,0.00014200,,,,,,,,,,,,2014,,
Kepler-242 c,Kepler-242 c,,,,,,,0.178,0.110,0.110,0.110,0.110,14.49648100,0.00008300,0.00008300,0.00008300,0.00008300,,,,,,,,,,,,2014,,
Kepler-244 c,Kepler-244 c,,,,,,,0.183,0.078,0.078,0.078,0.078,9.76729200,0.00004600,0.00004600,0.00004600,0.00004600,,,,,,,,,,,,2014,,
Kepler-246 b,Kepler-246 b,,,,,,,0.209,0.107,0.107,0.107,0.107,4.60182000,0.00000800,0.00000800,0.00000800,0.00000800,,,,,,,,,,,,2014,,
Kepler-247 d,Kepler-247 d,,,,,,,0.352,0.098,0.098,0.098,0.098,20.47791200,0.00002600,0.00002600,0.00002600,0.00002600,,,,,,,,,,,,2014,,
Kepler-249 c,Kepler-249 c,,,,,,,0.135,0.008,0.008,0.008,0.008,7.11370200,0.00001800,0.00001800,0.00001800,0.00001800,,,,,,,,,,,,2014,,
Kepler-25 d,Kepler-25 d,,0.28300,0.04300,0.04300,0.04300,0.04300,,,,,,123.00000000,2.00000000,2.00000000,2.00000000,2.00000000,,,,,,,,,,,,2014,,
Kepler-250 d,Kepler-250 d,,,,,,,0.194,0.112,0.112,0.112,0.112,17.64831200,0.00008100,0.00008100,0.00008100,0.00008100,,,,,,,,,,,,2014,,
Kepler-535 b,Kepler-535 b,,,,,,,0.211,0.019,0.029,0.019,0.029,4.90332155,0.00000454,0.00000454,0.00000454,0.00000454,,,,,,,,,,,,,,
Kepler-536 b,Kepler-536 b,,,,,,,0.277,0.020,0.034,0.020,0.034,1.82708230,0.00000044,0.00000044,0.00000044,0.00000044,,,,,,,,,,,,,,
Kepler-537 b,Kepler-537 b,,,,,,,0.126,0.004,0.005,0.004,0.005,3.24755522,0.00000526,0.00000526,0.00000526,0.00000526,,,,,,,,,,,,,,
Kepler-538 b,Kepler-538 b,,,,,,,0.202,0.008,0.009,0.008,0.009,81.73780699,0.00009326,0.00009326,0.00009326,0.00009326,,,,,,,,,,,,,,
Kepler-539 b,Kepler-539 b,,0.97000,0.29000,0.29000,0.29000,0.29000,0.747,0.017,0.017,0.017,0.017,125.63243000,0.00071000,0.00071000,0.00071000,0.00071000,0.390000,,,,,388,6,6,6,6,,,,
Kepler-540 b,Kepler-540 b,,,,,,,0.242,0.023,0.034,0.023,0.034,172.70497840,0.00053560,0.00053560,0.00053560,0.00053560,,,,,,,,,,,,,,
Kepler-541 b,Kepler-541 b,,,,,,,0.300,0.050,0.052,0.050,0.052,5.08005848,0.00001338,0.00001338,0.00001338,0.00001338,,,,,,,,,,,,,,
Kepler-542 b,Kepler-542 b,,,,,,,0.140,0.010,0.009,0.010,0.009,13.14497566,0.00003491,0.00003491,0.00003491,0.00003491,,,,,,,,,,,,,,
Kepler-543 b,Kepler-543 b,,,,,,,0.223,0.023,0.011,0.023,0.011,13.89961966,0.00001102,0.00001102,0.00001102,0.00001102,,,,,,,,,,,,,,
Kepler-544 b,Kepler-544 b,,,,,,,0.189,0.012,0.017,0.012,0.017,21.41616926,0.00008095,0.00008095,0.00008095,0.00008095,,,,,,,,,,,,,,
Kepler-148 d,Kepler-148 d,,,,,,,0.774,0.037,0.046,0.037,0.046,51.84688575,0.00002570,0.00002570,0.00002570,0.00002570,,,,,,,,,,,,,,
Kepler-545 b,Kepler-545 b,,,,,,,0.240,0.019,0.027,0.019,0.027,13.24934059,0.00002104,0.00002104,0.00002104,0.00002104,,,,,,,,,,,,,,
Kepler-546 b,Kepler-546 b,,,,,,,0.624,0.069,0.172,0.069,0.172,4.14702026,0.00000088,0.00000088,0.00000088,0.00000088,,,,,,,,,,,,,,
Kepler-547 b,Kepler-547 b,,,,,,,0.357,0.028,0.012,0.028,0.012,6.01038429,0.00000157,0.00000157,0.00000157,0.00000157,,,,,,,,,,,,,,
Kepler-548 b,Kepler-548 b,,,,,,,1.070,0.098,0.195,0.098,0.195,4.45419434,0.00000038,0.00000038,0.00000038,0.00000038,,,,,,,,,,,,,,
Kepler-549 b,Kepler-549 b,,,,,,,0.229,0.015,0.021,0.015,0.021,42.94956490,0.00015430,0.00015430,0.00015430,0.00015430,,,,,,,,,,,,,,
Kepler-549 c,Kepler-549 c,,,,,,,0.261,0.053,0.022,0.053,0.022,117.04049800,0.00177700,0.00177700,0.00177700,0.00177700,,,,,,,,,,,,,,
Kepler-550 b,Kepler-550 b,,,,,,,0.394,0.024,0.030,0.024,0.030,8.60010411,0.00000425,0.00000425,0.00000425,0.00000425,,,,,,,,,,,,,,
Kepler-551 b,Kepler-551 b,,,,,,,0.244,0.013,0.022,0.013,0.022,12.37646610,0.00001298,0.00001298,0.00001298,0.00001298,,,,,,,,,,,,,,
Kepler-552 b,Kepler-552 b,,,,,,,0.352,0.051,0.073,0.051,0.073,5.26341577,0.00000290,0.00000290,0.00000290,0.00000290,,,,,,,,,,,,,,
Kepler-553 b,Kepler-553 b,,,,,,,0.413,0.016,0.012,0.016,0.012,4.03046804,0.00000164,0.00000164,0.00000164,0.00000164,,,,,,,,,,,,,,
Kepler-553 c,Kepler-553 c,,,,,,,0.999,0.028,0.029,0.028,0.029,328.23995460,0.00036460,0.00036460,0.00036460,0.00036460,,,,,,,,,,,,,,
Kepler-154 d,Kepler-154 d,,,,,,,0.343,0.021,0.029,0.021,0.029,20.54981883,0.00002572,0.00002572,0.00002572,0.00002572,,,,,,,,,,,,,,
Kepler-154 e,Kepler-154 e,,,,,,,0.134,0.011,0.012,0.011,0.012,3.93276465,0.00001225,0.00001225,0.00001225,0.00001225,,,,,,,,,,,,,,
Kepler-154 f,Kepler-154 f,,,,,,,0.134,0.019,0.030,0.019,0.030,9.91935684,0.00007788,0.00007788,0.00007788,0.00007788,,,,,,,,,,,,,,
Kepler-554 b,Kepler-554 b,,,,,,,0.383,0.019,0.024,0.019,0.024,1.90220856,0.00000041,0.00000041,0.00000041,0.00000041,,,,,,,,,,,,,,
KELT-8 b,KELT-8 b,,0.86700,0.06100,0.06500,0.06100,0.06500,1.860,0.160,0.180,0.160,0.180,3.24406000,0.00016000,0.00016000,0.00016000,0.00016000,0.035000,0.025000,0.050000,0.025000,0.050000,1675,55,61,55,61,,2015,,
KELT-6 c,KELT-6 c,,3.71000,0.21000,0.21000,0.21000,0.21000,,,,,,1276.00000000,67.00000000,81.00000000,67.00000000,81.00000000,0.210000,0.036000,0.039000,0.036000,0.039000,,,,,,,,,
K2-22 b,K2-22 b,,1.40000,,,,,0.223,0.036,0.036,0.036,0.036,0.38107800,0.00000100,0.00000100,0.00000100,0.00000100,,,,,,2100,,,,,,,,
WASP-47 c,WASP-47 c,,1.24000,0.22000,0.22000,0.22000,0.22000,,,,,,572.00000000,7.00000000,7.00000000,7.00000000,7.00000000,0.130000,0.100000,0.100000,0.100000,0.100000,247,5,5,5,5,,,,
Kepler-672 b,Kepler-672 b,,,,,,,0.223,0.016,0.029,0.016,0.029,38.37746230,0.00015550,0.00015550,0.00015550,0.00015550,,,,,,,,,,,,,,
Kepler-673 b,Kepler-673 b,,,,,,,0.583,0.043,0.047,0.043,0.047,3.72873109,0.00000093,0.00000093,0.00000093,0.00000093,,,,,,,,,,,,,,
Kepler-674 b,Kepler-674 b,,,,,,,0.151,0.006,0.009,0.006,0.009,2.24338185,0.00000272,0.00000272,0.00000272,0.00000272,,,,,,,,,,,,,,
Kepler-675 b,Kepler-675 b,,,,,,,0.218,0.014,0.021,0.014,0.021,2.33743801,0.00000207,0.00000207,0.00000207,0.00000207,,,,,,,,,,,,,,
Kepler-676 b,Kepler-676 b,,,,,,,0.271,0.030,0.012,0.030,0.012,11.59822172,0.00001399,0.00001399,0.00001399,0.00001399,,,,,,,,,,,,,,
Kepler-677 b,Kepler-677 b,,,,,,,0.480,0.037,0.104,0.037,0.104,6.57531678,0.00000369,0.00000369,0.00000369,0.00000369,,,,,,,,,,,,,,
Kepler-678 b,Kepler-678 b,,,,,,,0.459,0.031,0.059,0.031,0.059,7.27503724,0.00000427,0.00000427,0.00000427,0.00000427,,,,,,,,,,,,,,
HD 219134 b,HD 219134 b,,0.01200,0.00100,0.00100,0.00100,0.00100,,,,,,3.09310000,0.00010000,0.00010000,0.00010000,0.00010000,0.000000,,,,,,,,,,,,,
HD 219134 c,HD 219134 c,,0.01100,0.00200,0.00200,0.00200,0.00200,,,,,,6.76350000,0.00060000,0.00060000,0.00060000,0.00060000,0.000000,,,,,,,,,,,,,
HD 219134 d,HD 219134 d,,0.06700,0.00400,0.00400,0.00400,0.00400,,,,,,46.71000000,0.01000000,0.01000000,0.01000000,0.01000000,0.000000,,,,,,,,,,,,,
Kepler-679 b,Kepler-679 b,,,,,,,0.269,0.035,0.029,0.035,0.029,12.39358604,0.00003829,0.00003829,0.00003829,0.00003829,,,,,,,,,,,,,,
KOI-94 d,KOI-94 d,,0.33400,0.03500,0.03500,0.03500,0.03500,1.005,0.095,0.095,0.095,0.095,22.34298900,0.00000670,0.00000670,0.00000670,0.00000670,0.022000,0.038000,0.038000,0.038000,0.038000,806,,,,,,2013,,
GJ 1132 b,GJ 1132 b,,0.00510,0.00173,0.00173,0.00173,0.00173,0.103,0.010,0.010,0.010,0.010,1.62893000,0.00003100,0.00003100,0.00003100,0.00003100,0.000000,,,,,409,11,11,11,11,,2015,,
K2-27 b,K2-27 b,,0.09156,0.02328,0.02360,0.02328,0.02360,0.397,0.029,0.029,0.029,0.029,6.77145000,0.00013000,0.00013000,0.00013000,0.00013000,0.160000,0.090000,0.100000,0.090000,0.100000,,,,,,,,,
Pr0211 c,Pr0211 c,,7.79000,0.33000,0.33000,0.33000,0.33000,,,,,,4850.00000000,1750.00000000,4560.00000000,1750.00000000,4560.00000000,0.710000,0.110000,0.110000,0.110000,0.110000,,,,,,,,,
K2-24 b,K2-24 b,,,,,,,0.520,0.054,0.054,0.054,0.054,20.88508000,0.00036000,0.00036000,0.00036000,0.00036000,,,,,,709,36,36,36,36,,,,
K2-24 c,K2-24 c,,,,,,,0.723,0.073,0.073,0.073,0.073,42.36342000,0.00063000,0.00063000,0.00063000,0.00063000,,,,,,560,29,29,29,29,,,,
Kepler-680 b,Kepler-680 b,,,,,,,0.216,0.022,0.073,0.022,0.073,3.68992629,0.00000943,0.00000943,0.00000943,0.00000943,,,,,,,,,,,,,,
Kepler-681 b,Kepler-681 b,,,,,,,0.275,0.014,0.014,0.014,0.014,26.39435646,0.00006078,0.00006078,0.00006078,0.00006078,,,,,,,,,,,,,,
Kepler-682 b,Kepler-682 b,,,,,,,0.658,0.045,0.069,0.045,0.069,12.61190667,0.00000646,0.00000646,0.00000646,0.00000646,,,,,,,,,,,,,,
Kepler-683 b,Kepler-683 b,,,,,,,0.176,0.015,0.030,0.015,0.030,2.53918318,0.00000511,0.00000511,0.00000511,0.00000511,,,,,,,,,,,,,,
Kepler-684 b,Kepler-684 b,,,,,,,0.300,0.027,0.027,0.027,0.027,6.77030201,0.00000886,0.00000886,0.00000886,0.00000886,,,,,,,,,,,,,,
Kepler-685 b,Kepler-685 b,,,,,,,0.944,0.106,0.273,0.106,0.273,1.62552220,0.00000015,0.00000015,0.00000015,0.00000015,,,,,,,,,,,,,,
Kepler-686 b,Kepler-686 b,,,,,,,1.084,0.090,0.176,0.090,0.176,1.59474546,0.00000011,0.00000011,0.00000011,0.00000011,,,,,,,,,,,,,,
Kepler-687 b,Kepler-687 b,,,,,,,0.314,0.018,0.014,0.018,0.014,20.50586978,0.00002828,0.00002828,0.00002828,0.00002828,,,,,,,,,,,,,,
Kepler-688 b,Kepler-688 b,,,,,,,0.871,0.087,0.157,0.087,0.157,3.89593684,0.00000080,0.00000080,0.00000080,0.00000080,,,,,,,,,,,,,,
Kepler-689 b,Kepler-689 b,,,,,,,0.258,0.021,0.031,0.021,0.031,22.36656079,0.00009811,0.00009811,0.00009811,0.00009811,,,,,,,,,,,,,,
Kepler-690 b,Kepler-690 b,,,,,,,0.531,0.067,0.163,0.067,0.163,7.74809437,0.00000763,0.00000763,0.00000763,0.00000763,,,,,,,,,,,,,,
Kepler-691 b,Kepler-691 b,,,,,,,0.186,0.008,0.008,0.008,0.008,8.11437900,0.00001125,0.00001125,0.00001125,0.00001125,,,,,,,,,,,,,,
Kepler-692 b,Kepler-692 b,,,,,,,0.277,0.021,0.033,0.021,0.033,21.81293494,0.00007140,0.00007140,0.00007140,0.00007140,,,,,,,,,,,,,,
Kepler-453 b,Kepler-453 b,,0.00063,0.05034,0.05034,0.05034,0.05034,0.553,0.003,0.003,0.003,0.003,240.50300000,0.05300000,0.05300000,0.05300000,0.05300000,0.035900,0.008800,0.008800,0.008800,0.008800,,,,,,,2014,,
WASP-74 b,WASP-74 b,,0.95000,0.06000,0.06000,0.06000,0.06000,1.560,0.060,0.060,0.060,0.060,2.13775000,0.00000100,0.00000100,0.00000100,0.00000100,0.000000,,,,,1910,40,40,40,40,,2015,,
WASP-83 b,WASP-83 b,,0.30000,0.03000,0.03000,0.03000,0.03000,1.040,0.050,0.080,0.050,0.080,4.97125200,0.00001500,0.00001500,0.00001500,0.00001500,0.000000,,,,,1120,30,30,30,30,,2015,,
WASP-89 b,WASP-89 b,,5.90000,0.40000,0.40000,0.40000,0.40000,1.040,0.040,0.040,0.040,0.040,3.35642270,0.00000250,0.00000250,0.00000250,0.00000250,0.193000,0.009000,0.009000,0.009000,0.009000,1120,20,20,20,20,,2015,,
HD 178911 B b,HD 178911 B b,,7.03000,0.28000,0.28000,0.28000,0.28000,,,,,,71.48400000,0.00200000,0.00200000,0.00200000,0.00200000,0.114000,0.003000,0.003000,0.003000,0.003000,,,,,,,2002,,
HD 180902 b,HD 180902 b,,1.60000,0.20000,0.20000,0.20000,0.20000,,,,,,479.00000000,13.00000000,13.00000000,13.00000000,13.00000000,0.090000,0.110000,0.110000,0.110000,0.110000,,,,,,,2010,,
HD 181433 c,HD 181433 c,,0.64000,,,,,,,,,,962.00000000,15.00000000,15.00000000,15.00000000,15.00000000,0.280000,0.020000,0.020000,0.020000,0.020000,,,,,,,2009,,
HD 190647 b,HD 190647 b,,1.90000,0.06000,0.06000,0.06000,0.06000,,,,,,1038.10000000,4.90000000,4.90000000,4.90000000,4.90000000,0.180000,0.020000,0.020000,0.020000,0.020000,,,,,,,2007,,
HIP 107773 b,HIP 107773 b,,1.98000,0.21000,0.21000,0.21000,0.21000,,,,,,144.30000000,0.50000000,0.50000000,0.50000000,0.50000000,0.090000,0.060000,0.060000,0.060000,0.060000,,,,,,,2015,,
KELT-7 b,KELT-7 b,,1.28000,0.18000,0.18000,0.18000,0.18000,1.533,0.047,0.046,0.047,0.046,2.73477490,0.00000390,0.00000390,0.00000390,0.00000390,0.000000,,,,,2048,27,27,27,27,,2015,,
HD 192310 c,HD 192310 c,,0.07600,0.01600,0.01600,0.01600,0.01600,,,,,,525.80000000,9.20000000,9.20000000,9.20000000,9.20000000,0.320000,0.110000,0.110000,0.110000,0.110000,185,,,,,,2011,,
HD 196050 b,HD 196050 b,,2.90000,0.26000,0.26000,0.26000,0.26000,,,,,,1378.00000000,21.00000000,21.00000000,21.00000000,21.00000000,0.228000,0.038000,0.038000,0.038000,0.038000,,,,,,,2002,,
HD 197037 b,HD 197037 b,,0.79000,0.05000,0.05000,0.05000,0.05000,,,,,,1035.70000000,13.00000000,13.00000000,13.00000000,13.00000000,0.220000,0.070000,0.070000,0.070000,0.070000,,,,,,,2012,,
HD 19994 b,HD 19994 b,,1.37000,0.12000,0.12000,0.12000,0.12000,,,,,,466.20000000,1.70000000,1.70000000,1.70000000,1.70000000,0.063000,0.062000,0.062000,0.062000,0.062000,,,,,,,2004,,
HD 202206 b,HD 202206 b,,17.40000,,,,,,,,,,255.87000000,0.06000000,0.06000000,0.06000000,0.06000000,0.435000,0.001000,0.001000,0.001000,0.001000,,,,,,,2002,,
HD 206610 b,HD 206610 b,,2.20000,0.10000,0.10000,0.10000,0.10000,,,,,,610.00000000,13.00000000,13.00000000,13.00000000,13.00000000,0.229000,0.058000,0.058000,0.058000,0.058000,,,,,,,2010,,
HD 20794 c,HD 20794 c,,0.00760,0.00130,0.00130,0.00130,0.00130,,,,,,40.11400000,0.05300000,0.05300000,0.05300000,0.05300000,0.000000,,,,,508,,,,,,2011,,
HD 208527 b,HD 208527 b,,9.90000,1.70000,1.70000,1.70000,1.70000,,,,,,875.50000000,5.80000000,5.80000000,5.80000000,5.80000000,0.080000,0.040000,0.040000,0.040000,0.040000,,,,,,,2013,,
HD 210702 b,HD 210702 b,,1.90000,,,,,,,,,,354.80000000,1.10000000,1.10000000,1.10000000,1.10000000,0.094000,0.052000,0.052000,0.052000,0.052000,,,,,,,2007,,
HD 215497 b,HD 215497 b,,0.02000,,,,,,,,,,3.93404000,0.00066000,0.00066000,0.00066000,0.00066000,0.160000,0.090000,0.090000,0.090000,0.090000,,,,,,,2010,,
HD 216437 b,HD 216437 b,,1.82000,,,,,,,,,,1256.00000000,35.00000000,35.00000000,35.00000000,35.00000000,0.290000,0.120000,0.120000,0.120000,0.120000,,,,,,,2002,,
HD 217107 b,HD 217107 b,,1.39000,0.11000,0.11000,0.11000,0.11000,,,,,,7.12681600,0.00003900,0.00003900,0.00003900,0.00003900,0.126700,0.005200,0.005200,0.005200,0.005200,,,,,,,1999,,
HD 219077 b,HD 219077 b,,10.39000,0.09000,0.09000,0.09000,0.09000,,,,,,5501.00000000,119.00000000,130.00000000,119.00000000,130.00000000,0.770000,0.003000,0.003000,0.003000,0.003000,,,,,,,2013,,
HD 219828 b,HD 219828 b,,0.06607,0.00440,0.00440,0.00440,0.00440,,,,,,3.83488700,0.00009600,0.00009600,0.00009600,0.00009600,0.059000,0.036000,0.036000,0.036000,0.036000,,,,,,,2007,,
HD 220773 b,HD 220773 b,,1.45000,0.30000,0.30000,0.30000,0.30000,,,,,,3724.70000000,463.00000000,463.00000000,463.00000000,463.00000000,0.510000,0.100000,0.100000,0.100000,0.100000,,,,,,,2012,,
HD 224693 b,HD 224693 b,,0.71000,,,,,,,,,,26.73000000,0.02000000,0.02000000,0.02000000,0.02000000,0.050000,0.030000,0.030000,0.030000,0.030000,,,,,,,2006,,
Kepler-253 d,Kepler-253 d,,,,,,,0.283,0.116,0.116,0.116,0.116,18.11986900,0.00006600,0.00006600,0.00006600,0.00006600,,,,,,,,,,,,2014,,
Kepler-255 b,Kepler-255 b,,,,,,,0.138,0.055,0.055,0.055,0.055,5.71460600,0.00005200,0.00005200,0.00005200,0.00005200,,,,,,,,,,,,2014,,
Kepler-256 e,Kepler-256 e,,,,,,,0.210,0.052,0.052,0.052,0.052,10.68157200,0.00006600,0.00006600,0.00006600,0.00006600,,,,,,,,,,,,2014,,
Kepler-258 b,Kepler-258 b,,,,,,,0.362,0.242,0.242,0.242,0.242,13.19722000,0.00001900,0.00001900,0.00001900,0.00001900,,,,,,,,,,,,2014,,
Kepler-26 d,Kepler-26 d,,,,,,,0.095,0.005,0.005,0.005,0.005,3.54391900,0.00001500,0.00001500,0.00001500,0.00001500,,,,,,,,,,,,2014,,
Kepler-260 b,Kepler-260 b,,,,,,,0.179,0.049,0.049,0.049,0.049,8.18739900,0.00002200,0.00002200,0.00002200,0.00002200,,,,,,,,,,,,2014,,
Kepler-262 b,Kepler-262 b,,,,,,,0.121,0.053,0.053,0.053,0.053,13.06085500,0.00016400,0.00016400,0.00016400,0.00016400,,,,,,,,,,,,2014,,
Kepler-264 c,Kepler-264 c,,,,,,,0.252,0.052,0.052,0.052,0.052,140.10126100,0.00367800,0.00367800,0.00367800,0.00367800,,,,,,,,,,,,2014,,
Kepler-265 e,Kepler-265 e,,,,,,,0.231,0.049,0.049,0.049,0.049,67.83102400,0.00139600,0.00139600,0.00139600,0.00139600,,,,,,,,,,,,2014,,
Kepler-267 c,Kepler-267 c,,,,,,,0.190,0.010,0.010,0.010,0.010,6.87745000,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-269 c,Kepler-269 c,,,,,,,0.151,0.071,0.071,0.071,0.071,8.12789900,0.00014900,0.00014900,0.00014900,0.00014900,,,,,,,,,,,,2014,,
Kepler-252 b,Kepler-252 b,,,,,,,0.110,0.011,0.011,0.011,0.011,6.66839100,0.00003100,0.00003100,0.00003100,0.00003100,,,,,,,,,,,,2014,,
Kepler-276 d,Kepler-276 d,,0.05100,0.01400,0.01600,0.01400,0.01600,0.250,0.024,0.110,0.024,0.110,48.64800000,,,,,,,,,,,,,,,,2014,,
Kepler-278 b,Kepler-278 b,,,,,,,0.363,0.014,0.014,0.014,0.014,30.16054600,0.00031100,0.00031100,0.00031100,0.00031100,,,,,,,,,,,,2014,,
Kepler-279 d,Kepler-279 d,,0.11800,0.01400,0.01700,0.01400,0.01700,0.277,0.027,0.111,0.027,0.111,54.41400000,,,,,,,,,,,,,,,,2014,,
Kepler-28 b,Kepler-28 b,,1.51000,,,,,0.321,,,,,5.91230000,,,,,,,,,,,,,,,,2012,,
Kepler-281 c,Kepler-281 c,,,,,,,0.474,0.184,0.184,0.184,0.184,36.33737300,0.00011100,0.00011100,0.00011100,0.00011100,,,,,,,,,,,,2014,,
Kepler-282 e,Kepler-282 e,,0.17700,0.05300,0.05100,0.05300,0.05100,0.277,0.022,0.112,0.022,0.112,44.34700000,,,,,,,,,,,,,,,,2014,,
Kepler-284 c,Kepler-284 c,,,,,,,0.233,0.105,0.105,0.105,0.105,37.51445600,0.00035000,0.00035000,0.00035000,0.00035000,,,,,,,,,,,,2014,,
Kepler-286 c,Kepler-286 c,,,,,,,0.122,0.024,0.024,0.024,0.024,3.46809500,0.00002300,0.00002300,0.00002300,0.00002300,,,,,,,,,,,,2014,,
Kepler-287 c,Kepler-287 c,,,,,,,0.291,0.133,0.133,0.133,0.133,44.85189600,0.00024700,0.00024700,0.00024700,0.00024700,,,,,,,,,,,,2014,,
Kepler-289 c,Kepler-289 c,,0.42000,0.05000,0.05000,0.05000,0.05000,1.034,0.017,0.017,0.017,0.017,125.85180000,0.00760000,0.00760000,0.00760000,0.00760000,,,,,,,,,,,,2014,,
Kepler-291 b,Kepler-291 b,,,,,,,0.193,0.084,0.084,0.084,0.084,3.54651100,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-292 d,Kepler-292 d,,,,,,,0.199,0.019,0.019,0.019,0.019,7.05567900,0.00004300,0.00004300,0.00004300,0.00004300,,,,,,,,,,,,2014,,
Kepler-293 c,Kepler-293 c,,,,,,,0.342,0.145,0.145,0.145,0.145,54.15574300,0.00046600,0.00046600,0.00046600,0.00046600,,,,,,,,,,,,2014,,
Kepler-295 d,Kepler-295 d,,,,,,,0.121,0.064,0.064,0.064,0.064,33.88405400,0.00068500,0.00068500,0.00068500,0.00068500,,,,,,,,,,,,2014,,
WASP-47 d,WASP-47 d,,0.04782,0.02202,0.02202,0.02202,0.02202,0.324,0.012,0.012,0.012,0.012,9.03081000,0.00019000,0.00019000,0.00019000,0.00019000,,,,,,,,,,,,,,
WASP-47 e,WASP-47 e,,0.06922,,,,,0.163,0.006,0.006,0.006,0.006,0.78959700,0.00001300,0.00001300,0.00001300,0.00001300,,,,,,,,,,,,,,
WASP-41 c,WASP-41 c,,3.18000,0.20000,0.20000,0.20000,0.20000,,,,,,421.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.294000,0.024000,0.024000,0.024000,0.024000,241,2,2,2,2,,,,
HD 11755 b,HD 11755 b,,6.50000,1.00000,1.00000,1.00000,1.00000,,,,,,433.70000000,3.20000000,3.20000000,3.20000000,3.20000000,0.190000,0.100000,0.100000,0.100000,0.100000,,,,,,,,,
HD 12648 b,HD 12648 b,,2.90000,0.40000,0.40000,0.40000,0.40000,,,,,,133.60000000,0.50000000,0.50000000,0.50000000,0.50000000,0.040000,0.160000,0.160000,0.160000,0.160000,,,,,,,,,
HD 24064 b,HD 24064 b,,9.40000,1.30000,1.30000,1.30000,1.30000,,,,,,535.60000000,3.00000000,3.00000000,3.00000000,3.00000000,0.350000,0.080000,0.080000,0.080000,0.080000,,,,,,,,,
8 UMi b,8 UMi b,,1.50000,0.20000,0.20000,0.20000,0.20000,,,,,,93.40000000,4.50000000,4.50000000,4.50000000,4.50000000,0.060000,0.180000,0.180000,0.180000,0.180000,,,,,,,,,
K2-3 b,K2-3 b,,,,,,,0.194,0.027,0.027,0.027,0.027,10.05449000,0.00026000,0.00026000,0.00026000,0.00026000,,,,,,463,39,39,39,39,,2015,,
Kepler-623 b,Kepler-623 b,,,,,,,0.269,0.019,0.030,0.019,0.030,9.07097734,0.00001283,0.00001283,0.00001283,0.00001283,,,,,,,,,,,,,,
HD 155233 b,HD 155233 b,,2.60000,0.30000,0.30000,0.30000,0.30000,,,,,,818.80000000,12.10000000,12.10000000,12.10000000,12.10000000,0.040000,0.040000,0.040000,0.040000,0.040000,,,,,,,,,
HAT-P-20 b,HAT-P-20 b,,7.24600,0.18700,0.18700,0.18700,0.18700,0.867,0.033,0.033,0.033,0.033,2.87531700,0.00000400,0.00000400,0.00000400,0.00000400,0.015000,0.005000,0.005000,0.005000,0.005000,970,23,23,23,23,,2011,,
Kepler-202 c,Kepler-202 c,,,,,,,0.165,0.009,0.009,0.009,0.009,16.28249300,0.00003800,0.00003800,0.00003800,0.00003800,,,,,,,,,,,,2014,,
HAT-P-49 b,HAT-P-49 b,,1.73000,0.20500,0.20500,0.20500,0.20500,1.413,0.077,0.128,0.077,0.128,2.69154800,0.00000600,0.00000600,0.00000600,0.00000600,0.000000,,,,,2131,42,69,42,69,,2014,,
HD 118203 b,HD 118203 b,,2.13000,,,,,,,,,,6.13350000,0.00060000,0.00060000,0.00060000,0.00060000,0.309000,0.014000,0.014000,0.014000,0.014000,,,,,,,2006,,
HD 143361 b,HD 143361 b,,3.48000,0.24000,0.24000,0.24000,0.24000,,,,,,1046.20000000,3.20000000,3.20000000,3.20000000,3.20000000,0.193000,0.015000,0.015000,0.015000,0.015000,,,,,,,2009,,
HD 192699 b,HD 192699 b,,2.40000,0.21000,0.15000,0.21000,0.15000,,,,,,345.53000000,1.63000000,1.77000000,1.63000000,1.77000000,0.129000,0.060000,0.029000,0.060000,0.029000,,,,,,,2007,,
