# name,All planet names,Lists,mass,mass_error_min,mass_error_max,mass_error_min,mass_error_max,radius,radius_error_min,radius_error_max,Radius [Rjup] lowerlimit,Radius [Rjup] upperlimit,orbital_period,orbital_period_error_min,orbital_period_error_max,Orbital period [days] lowerlimit,Orbital period [days] upperlimit,eccentricity,eccentricity_error_min,eccentricity_error_max,Eccentricity lowerlimit,Eccentricity upperlimit,temp_calculated,Equilibrium temperature [K] errorminus,Equilibrium temperature [K] errorplus,Equilibrium temperature [K] lowerlimit,Equilibrium temperature [K] upperlimit,detection_type,discovered,updated,source (xml)
Kepler-939 b,kepler-939b,,,,,,,0.156,0.018,0.028,,,14.878296,0.0001256,0.0001256,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-94 b,kepler-94b,,0.03411,0.0044,0.0044,0.0044,0.0044,0.313,0.013,0.013,,,2.50806,,,,,,,,,,,,,,,primarytransit,2014,2015-12-17,
Kepler-94 c,kepler-94c,,9.836,0.629,0.629,0.629,0.629,,,,,,820.0,3.0,3.0,,,,,,,,,,,,,radialvelocity,2014,2015-12-17,
Kepler-940 b,kepler-940b,,,,,,,0.298,0.028,0.063,,,59.6225257,0.0003015,0.0003015,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-941 b,kepler-941b,,,,,,,0.275,0.054,0.031,,,17.42395198,8.3e-05,8.3e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-942 b,kepler-942b,,,,,,,0.19,0.007,0.021,,,44.96417488,6.962e-05,6.962e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-944 b,kepler-944b,,,,,,,0.235,0.019,0.024,,,43.3167737,0.0002351,0.0002351,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-945 b,kepler-945b,,,,,,,0.235,0.022,0.042,,,31.0033814,0.0002081,0.0002081,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-946 b,kepler-946b,,,,,,,0.172,0.018,0.029,,,11.79162572,5.506e-05,5.506e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-947 b,kepler-947b,,,,,,,0.203,0.021,0.021,,,26.9644317,0.000157,0.000157,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-948 b,kepler-948b,,,,,,,0.165,0.037,0.029,,,7.76846622,4.201e-05,4.201e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-949 b,kepler-949b,,,,,,,0.26,0.021,0.032,,,8.6893073,9.63e-06,9.63e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-95 b,kepler-95b,,0.041,0.009,0.009,0.009,0.009,0.305,0.008,0.008,,,11.5231,,,,,,,,,,,,,,,primarytransit,2014,2015-12-18,
Kepler-950 b,kepler-950b,,,,,,,0.801,0.074,0.139,,,98.7180406,0.0001748,0.0001748,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-951 b,kepler-951b,,,,,,,0.499,0.023,0.021,,,71.52530845,8.419e-05,8.419e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-952 b,kepler-952b,,,,,,,0.682,0.067,0.147,,,130.3546919,0.0002069,0.0002069,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-953 b,kepler-953b,,,,,,,0.315,,,,,88.4075,,,,,,,,,,,,,,,primarytransit,2012,2016-05-24,
Kepler-953 c,kepler-953c,,,,,,,0.106,0.008,0.01,,,9.10967112,2.528e-05,2.528e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-24,
Kepler-954 b,kepler-954b,,,,,,,0.207,0.01,0.004,,,16.78176602,1.593e-05,1.593e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-955 b,kepler-955b,,,,,,,0.279,0.015,0.024,,,14.53244172,1.662e-05,1.662e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-956 b,kepler-956b,,,,,,,0.268,0.034,0.07,,,5.24867263,3.12e-06,3.12e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-957 b,kepler-957b,,,,,,,0.491,0.029,0.026,,,5.90741354,5.07e-06,5.07e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-958 b,kepler-958b,,,,,,,0.184,0.007,0.009,,,9.7678805,1.11e-05,1.11e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-959 b,kepler-959b,,,,,,,0.391,0.078,0.108,,,14.80074836,4.706e-05,4.706e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-96 b,kepler-96b,,0.027,0.011,0.011,0.011,0.011,0.238,0.02,0.02,,,16.2385,,,,,,,,,,,,,,,primarytransit,2014,2015-11-30,
Kepler-960 b,kepler-960b,,,,,,,0.204,0.022,0.006,,,3.12686223,1.67e-06,1.67e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-961 b,kepler-961b,,,,,,,0.227,0.007,0.01,,,16.87727414,2.872e-05,2.872e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-962 b,kepler-962b,,,,,,,0.176,0.007,0.007,,,12.05707239,1.586e-05,1.586e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-963 b,kepler-963b,,,,,,,0.237,0.017,0.027,,,9.97683705,1.568e-05,1.568e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-964 b,kepler-964b,,,,,,,0.189,0.006,0.008,,,13.5225106,2.258e-05,2.258e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-965 b,kepler-965b,,,,,,,0.302,0.035,0.049,,,134.2527298,0.0005661,0.0005661,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-966 b,kepler-966b,,,,,,,0.368,0.052,0.104,,,99.747622,0.0004523,0.0004523,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-967 b,kepler-967b,,,,,,,0.21,0.009,0.007,,,13.22713379,2.209e-05,2.209e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-967 c,kepler-967c,,,,,,,0.326,0.012,0.013,,,198.7112502,0.0006558,0.0006558,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-968 b,kepler-968b,,,,,,,0.178,0.007,0.007,,,3.69298373,3.61e-06,3.61e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-968 c,kepler-968c,,,,,,,0.151,0.006,0.007,,,5.70940492,9.54e-06,9.54e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-969 b,kepler-969b,,,,,,,0.185,0.004,0.004,,,34.1731714,7.358e-05,7.358e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-969 c,kepler-969c,,,,,,,0.088,0.004,0.002,,,1.6829346,2.93e-06,2.93e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-970 b,kepler-970b,,,,,,,0.247,0.038,0.012,,,16.73652231,2.699e-05,2.699e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-971 b,kepler-971b,,,,,,,0.19,0.021,0.02,,,9.59070716,2.32e-05,2.32e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-972 b,kepler-972b,,,,,,,0.415,0.098,0.136,,,7.03932553,1.608e-05,1.608e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-973 b,kepler-973b,,,,,,,0.175,0.006,0.007,,,49.6077331,0.0001208,0.0001208,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-974 b,kepler-974b,,,,,,,0.14,0.026,0.005,,,4.19449651,5.03e-06,5.03e-06,,,,,,,,,,,,,primarytransit,2016,2016-06-27,
Kepler-975 b,kepler-975b,,,,,,,0.132,0.008,0.005,,,1.97034246,2.36e-06,2.36e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-976 b,kepler-976b,,,,,,,0.353,0.018,0.026,,,105.9564148,0.0004626,0.0004626,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-977 b,kepler-977b,,,,,,,0.234,0.015,0.015,,,26.85328322,6.393e-05,6.393e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-978 b,kepler-978b,,,,,,,0.267,0.051,0.06,,,49.6221509,0.000171,0.000171,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-979 b,kepler-979b,,,,,,,0.243,0.021,0.037,,,8.0880135,1.135e-05,1.135e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-980 b,kepler-980b,,,,,,,0.238,0.04,0.021,,,11.55102504,2.754e-05,2.754e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-981 b,kepler-981b,,,,,,,0.206,0.016,0.027,,,4.46975774,5.86e-06,5.86e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-982 b,kepler-982b,,,,,,,0.201,0.024,0.042,,,15.7738221,4.115e-05,4.115e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-983 b,kepler-983b,,,,,,,0.211,0.016,0.006,,,60.0855082,0.0002611,0.0002611,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-984 b,kepler-984b,,,,,,,0.189,0.01,0.012,,,43.0342272,0.0001479,0.0001479,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-985 b,kepler-985b,,,,,,,0.266,0.013,0.012,,,116.331901,0.001381,0.001381,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-986 b,kepler-986b,,,,,,,0.211,0.017,0.026,,,56.4349938,0.0001446,0.0001446,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-987 b,kepler-987b,,,,,,,0.291,0.011,0.014,,,105.3033148,0.0004783,0.0004783,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-988 b,kepler-988b,,,,,,,0.185,0.014,0.042,,,17.76080053,2.728e-05,2.728e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-989 b,kepler-989b,,,,,,,0.197,0.012,0.012,,,7.96431535,9.62e-06,9.62e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-990 b,kepler-990b,,,,,,,0.232,0.037,0.058,,,9.91723428,2.468e-05,2.468e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-990 c,kepler-990c,,,,,,,0.136,0.017,0.031,,,0.53835431,6.7e-07,6.7e-07,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-991 b,kepler-991b,,,,,,,0.227,0.011,0.012,,,82.5342519,0.0003449,0.0003449,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-992 b,kepler-992b,,,,,,,0.145,0.024,0.004,,,20.16034462,5.016e-05,5.016e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-993 b,kepler-993b,,,,,,,0.265,0.011,0.016,,,22.08557563,4.655e-05,4.655e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-994 b,kepler-994b,,,,,,,0.143,0.024,0.006,,,1.15116651,5.7e-07,5.7e-07,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-995 b,kepler-995b,,,,,,,0.241,0.015,0.017,,,28.26731672,8.643e-05,8.643e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-996 b,kepler-996b,,,,,,,0.177,0.022,0.056,,,3.77059058,8.06e-06,8.06e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-997 b,kepler-997b,,,,,,,0.121,0.023,0.029,,,2.70730672,5.52e-06,5.52e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-998 b,kepler-998b,,,,,,,0.207,0.027,0.054,,,5.65377733,1.059e-05,1.059e-05,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
Kepler-999 b,kepler-999b,,,,,,,0.209,0.044,0.058,,,5.99185702,8.17e-06,8.17e-06,,,,,,,,,,,,,primarytransit,2016,2016-05-12,
LKCA 15 b,lkca15b,,6.0,1.0,1.0,1.0,1.0,,,,,,40000.0,0.0,0.0,,,,,,,,,,,,,imaging,2011,2015-09-09,
MOA-2007-BLG-192-L b,moa-2007-blg-192-lb,,0.01,0.005,0.015,0.005,0.015,,,,,,,,,,,,,,,,,,,,,microlensing,2008,2010-09-29,
MOA-2007-BLG-197L b,moa-2007-blg-197lb,,41.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-08-19,
MOA-2007-BLG-400-L b,moa-2007-blg-400-lb,,0.9,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,microlensing,2008,2010-12-06,
MOA-2008-BLG-310-L b,moa-2008-blg-310-lb,,0.23,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,microlensing,2009,2009-08-10,
MOA-2008-BLG-379L b,moa-2008-blg-379lb,,4.1,1.9,1.7,1.9,1.7,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2014-05-23,
MOA-2009-BLG-266L b,moa-2009-blg-266lb,,0.0327,0.005,0.005,0.005,0.005,,,,,,2780.0,500.0,500.0,,,,,,,,,,,,,microlensing,2010,2011-06-14,
MOA-2009-BLG-319 b,moa-2009-blg-319b,,0.157,0.075,0.138,0.075,0.138,,,,,,,,,,,,,,,,,,,,,microlensing,2010,2010-10-12,
MOA-2009-BLG-387L b,moa-2009-blg-387lb,,2.6,1.6,4.1,1.6,4.1,,,,,,1970.0,1.6,1.6,,,,,,,,,,,,,microlensing,2011,2014-05-26,
MOA-2010-BLG-328L b,moa-2010-blg-328lb,,0.029,0.007,0.007,0.007,0.007,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2013-10-02,
MOA-2010-BLG-353L b,moa-2010-blg-353lb,,0.27,0.16,0.48,0.16,0.48,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-10-16,
MOA-2010-BLG-477L b,moa-2010-blg-477lb,,1.5,0.3,0.8,0.3,0.8,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2014-05-23,
MOA-2011-BLG-028L b,moa-2011-blg-028lb,,0.094,0.038,0.05,0.038,0.05,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-12-11,
MOA-2011-BLG-262L b,moa-2011-blg-262lb,,0.0566340496492,0.0314633609162131,0.0880974105653966,0.0314633609162131,0.0880974105653966,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2014-05-22,
MOA-2011-BLG-274 b,moa-2011-blg-274b,,0.8,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-12-09,
MOA-2011-BLG-293L b,moa-2011-blg-293lb,,4.8,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2013-10-15,
MOA-2011-BLG-322L b,moa-2011-blg-322lb,,7.8,8.6,4.3,8.6,4.3,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2014-05-27,
MOA-2013-BLG-220L b,moa-2013-blg-220lb,,0.188780165497278,,,,,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-03-11,
MOA-2013-BLG-605L b,moa-2013-blg-605lb,,0.066,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-12-02,
MOA-bin-1 b,moa-bin-1b,,3.7,2.1,2.1,2.1,2.1,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2012-03-22,
NGC 2423 3 b,ngc24233b,,10.6,,,,,,,,,,714.3,5.3,5.3,,,0.21,0.07,0.07,,,,,,,,radialvelocity,2007,2007-11-27,
NGC 4349 No 127 b,ngc4349no127b,,19.8,,,,,,,,,,677.8,6.2,6.2,,,0.19,0.07,0.07,,,,,,,,radialvelocity,2007,2007-11-27,
NLTT 41135,nltt41135,,33.7,2.81,2.82,2.81,2.82,1.13,0.17,0.27,,,2.889475,2.5e-05,2.5e-05,,,,,,,,,,,,,primarytransit,2010,2015-10-05,
NN Ser (AB) c,nnser(ab)c,,6.91,0.54,0.54,0.54,0.54,,,,,,5660.0,165.0,165.0,,,0.0,,,,,,,,,,pulsar,2010,2016-02-23,
NN Ser (AB) d,nnser(ab)d,,2.28,0.38,0.38,0.38,0.38,,,,,,2830.0,130.0,130.0,,,0.2,0.02,0.02,,,,,,,,pulsar,2009,2016-02-26,
NY Vir b,nyvirb,,2.78,,,,,,,,,,2987.745,,,,,,,,,,,,,,,pulsar,2011,2014-11-20,
NY Vir c,nyvirc,,4.49,,,,,,,,,,9861.75,,,,,,,,,,,,,,,pulsar,2011,2014-11-20,
OGL-2012-BLG-0950L b,ogl-2012-blg-0950lb,,0.11,0.028,0.053,0.028,0.053,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-07-18,
OGLE-2003-BLG-235L b,ogle-2003-blg-235lb,,2.6,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,microlensing,2004,2016-02-26,
OGLE-2005-071L b,ogle-2005-071lb,,3.5,0.3,0.3,0.3,0.3,,,,,,3600.0,0.0,0.0,,,,,,,,,,,,,microlensing,2005,2016-02-26,
OGLE-2005-169L b,ogle-2005-169lb,,0.0444,0.003,0.003,0.003,0.003,,,,,,,,,,,,,,,,,,,,,microlensing,2005,2016-02-26,
OGLE-2005-390L b,ogle-2005-390lb,,0.017,,,,,,,,,,3500.0,,,,,,,,,,,,,,,microlensing,2005,2016-02-26,
OGLE-2006-109L b,ogle-2006-109lb,,0.727,0.06,0.06,0.06,0.06,,,,,,1790.0,548.0,548.0,,,,,,,,,,,,,microlensing,2008,2016-02-26,
OGLE-2006-109L c,ogle-2006-109lc,,0.271,0.022,0.022,0.022,0.022,,,,,,4931.0,1750.0,1750.0,,,0.15,0.1,0.1,,,,,,,,microlensing,2008,2016-02-26,
OGLE-2007-BLG-349(AB) b,ogle-2007-blg-349(ab)b,,0.25,0.041,0.041,0.041,0.041,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-09-22,
OGLE-2007-BLG-368L b,ogle-2007-blg-368lb,,0.0694,,,,,,,,,,,,,,,,,,,,,,,,,microlensing,2008,2009-12-08,
OGLE-2008-BLG-092L b,ogle-2008-blg-092lb,,0.137,,,,,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-08-27,
OGLE-2008-BLG-355L b,ogle-2008-blg-355lb,,4.6,2.2,3.7,2.2,3.7,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2016-01-13,
OGLE-2009-BLG-151L b,ogle-2009-blg-151lb,,7.5,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2016-02-26,
OGLE-2011-BLG-0251L b,ogle-2011-blg-0251lb,,0.96,0.14,0.14,0.14,0.14,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2016-02-26,
OGLE-2011-BLG-0265L b,ogle-2011-blg-0265lb,,0.88,0.18,0.27,0.18,0.27,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-07-27,
OGLE-2011-BLG-0420L b,ogle-2011-blg-0420lb,,9.4,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2016-02-26,
OGLE-2012-BLG-0026L b,ogle-2012-blg-0026lb,,0.11,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2013-01-30,
OGLE-2012-BLG-0026L c,ogle-2012-blg-0026lc,,0.68,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,microlensing,2012,2013-01-29,
OGLE-2012-BLG-0358L b,ogle-2012-blg-0358lb,,1.85,0.19,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2013-08-14,
OGLE-2012-BLG-0406L b,ogle-2012-blg-0406lb,,2.73,0.43,0.43,0.43,0.43,,,,,,,,,,,,,,,,,,,,,microlensing,2013,2013-10-11,
OGLE-2012-BLG-0563L b,ogle-2012-blg-0563lb,,0.39,0.23,0.14,0.23,0.14,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2015-08-12,
OGLE-2012-BLG-0724L b,ogle-2012-blg-0724lb,,0.47,0.26,0.54,0.26,0.54,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-04-20,
OGLE-2013-BLG-0102L b,ogle-2013-blg-0102lb,,13.6,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-08-28,
OGLE-2013-BLG-0341L b,ogle-2013-blg-0341lb,,0.00522291791209,0.000566340496491835,0.000566340496491835,0.000566340496491835,0.000566340496491835,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-07-04,
OGLE-2014-BLG-0124L b,ogle-2014-blg-0124lb,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,microlensing,2014,2014-10-29,
OGLE-2014-BLG-0257L b,ogle-2014-blg-0257lb,,36.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-03-17,
OGLE-2014:BLG-1760L b,ogle-2014blg-1760lb,,0.573,0.26,0.431,0.26,0.431,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-03-21,
OGLE-2015-BLG-0051L b,ogle-2015-blg-0051lb,,0.72,0.07,0.65,0.07,0.65,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-07-25,
OGLE-2015-BLG-0954L b,ogle-2015-blg-0954lb,,4.4,1.6,1.6,1.6,1.6,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-03-02,
OGLE-2015-BLG-0966L b,ogle-2015-blg-0966lb,,0.066,0.006,0.006,0.006,0.006,,,,,,,,,,,,,,,,,,,,,microlensing,2015,2016-02-26,
OGLE-2015-BLG-1319 L,ogle-2015-blg-1319l,,45.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-06-09,
OGLE-2016-BLG-596L b,ogle-2016-blg-596lb,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,microlensing,2016,2016-07-20,
OGLE-TR-10 b,ogle-tr-10b,,0.68,0.15,0.15,0.15,0.15,1.72,0.11,0.11,,,3.10129,1e-05,1e-05,,,0.0,,,,,,,,,,primarytransit,2004,2014-08-16,
OGLE-TR-111 b,ogle-tr-111b,,0.54,0.1,0.1,0.1,0.1,1.077,0.075,0.075,,,4.01451,4.1e-06,4.1e-06,,,0.0,,,,,,,,,,primarytransit,2004,2016-02-26,
OGLE-TR-113 b,ogle-tr-113b,,1.24,0.17,0.17,0.17,0.17,1.11,0.05,0.05,,,1.4324772,1.2e-06,1.2e-06,,,0.0,,,,,,,,,,primarytransit,2004,2016-02-26,
OGLE-TR-132 b,ogle-tr-132b,,1.17,0.14,0.14,0.14,0.14,1.23,0.07,0.07,,,1.689868,3e-06,3e-06,,,0.0,,,,,,,,,,primarytransit,2004,2010-12-16,
OGLE-TR-182 b,ogle-tr-182b,,1.06,0.15,0.15,0.15,0.15,1.47,0.14,0.14,,,3.9791,1e-05,1e-05,,,0.0,,,,,,,,,,primarytransit,2007,2010-06-24,
OGLE-TR-211 b,ogle-tr-211b,,0.75,0.15,0.15,0.15,0.15,1.26,0.09,0.09,,,3.67724,3e-05,3e-05,,,0.0,,,,,,,,,,primarytransit,2007,2010-06-24,
OGLE-TR-56 b,ogle-tr-56b,,1.3,0.08,0.08,0.08,0.08,1.2,0.17,0.17,,,1.211909,1e-06,1e-06,,,0.0,,,,,,,,,,primarytransit,2002,2014-08-16,
OGLE2-TR-L9 b,ogle2-tr-l9b,,4.34,1.48,1.48,1.48,1.48,1.614,0.083,0.083,,,2.4855335,7e-07,7e-07,,,,,,,,,,,,,primarytransit,2007,2010-12-06,
OY Car b,oycarb,,8.48,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,pulsar,2014,2014-07-09,
POTS-1 b,pots-1b,,2.31,0.77,0.77,0.77,0.77,0.941,0.047,0.036,,,3.1606296,1.57e-06,1.57e-06,,,,,,,,,,,,,primarytransit,2013,2014-05-28,
PSR 0636 b,psr0636b,,8.0,,,,,,,,,,0.067,,,,,,,,,,,,,,,pulsar,2016,2016-10-28,
PSR 1257 12 b,psr125712b,,7e-05,,,,,,,,,,25.262,0.003,0.003,,,0.0,,,,,,,,,,pulsar,1992,2014-02-25,
PSR 1257 12 c,psr125712c,,0.013,,,,,,,,,,66.5419,0.0001,0.0001,,,0.0186,0.0002,0.0002,,,,,,,,pulsar,1992,2014-02-25,
PSR 1257 12 d,psr125712d,,0.012,0.0006,0.0006,0.0006,0.0006,,,,,,98.2114,0.0002,0.0002,,,0.0252,0.0002,0.0002,,,,,,,,pulsar,1992,2014-02-25,
PSR 1719-14 b,psr1719-14b,,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,,,0.090706293,,,,,0.06,inf,nan,,,,,,,,pulsar,2011,2012-07-24,
PSR B1620-26 b,psrb1620-26b,,2.5,1.0,1.0,1.0,1.0,,,,,,36525.0,0.0,0.0,,,,,,,,,,,,,pulsar,2003,2013-07-11,
PSR B1957+20 b,psrb1957+20b,,22.0,,,,,,,,,,0.38,,,,,,,,,,,,,,,pulsar,1988,2016-07-23,
PSR J1807-2459 A b,psrj1807-2459ab,,9.4,,,,,,,,,,0.07,0.003,0.003,,,0.0,,,,,,,,,,pulsar,2000,2015-10-29,
PSR J2051-0827 b,psrj2051-0827b,,28.3,,,,,,,,,,0.099110266,4e-09,4e-09,,,0.0,,,,,,,,,,pulsar,1996,2015-10-26,
PSR J2241-5236 b,psrj2241-5236b,,12.0,,,,,,,,,,0.1456722395,3e-10,3e-10,,,0.0,,,,,,,,,,pulsar,2011,2015-10-26,
PZ Tel b,pztelb,,62.0,9.0,9.0,9.0,9.0,,,,,,,,,,,0.62,,,,,,,,,,imaging,2010,2015-03-27,
Pr 0201 b,pr0201b,,0.54,0.039,0.039,0.039,0.039,,,,,,4.4264,0.007,0.007,,,,,,,,,,,,,radialvelocity,2012,2016-03-31,
Pr 0211 b,pr0211b,,1.88,0.02,0.02,0.02,0.02,,,,,,2.14609,2e-05,2e-05,,,0.017,0.01,0.01,,,,,,,,radialvelocity,2012,2016-03-31,
Pr 0211 c,pr0211c,,7.95,0.25,0.25,0.25,0.25,,,,,,5300.0,1800.0,4450.0,,,0.7,0.1,0.1,,,,,,,,radialvelocity,2016,2016-03-30,
Proxima Cen b,proximacenb,,0.004,0.0006,0.0006,0.0006,0.0006,,,,,,11.186,0.001,0.001,,,0.0,0.0,0.35,,,,,,,,radialvelocity,2016,2016-08-24,
Qatar-1 b,qatar-1b,,1.33,0.05,0.05,0.05,0.05,1.18,0.09,0.09,,,1.42002504,7.1e-07,7.1e-07,,,0.0,,,,,,,,,,primarytransit,2010,2016-08-23,
Qatar-2 b,qatar-2b,,2.487,0.086,0.086,0.086,0.086,1.144,0.035,0.035,,,1.3371182,3.7e-06,3.7e-06,,,0.0,,,,,,,,,,primarytransit,2011,2011-10-28,
Qatar-3 b,qatar-3b,,4.31,0.47,0.47,0.47,0.47,1.096,0.14,0.14,,,2.5079204,9.9e-06,9.9e-06,,,,,,,,1681.0,,,,,primarytransit,2016,2016-09-18,
Qatar-4 b,qatar-4b,,5.85,0.47,0.47,0.47,0.47,1.552,0.057,0.057,,,1.8053949,9.9e-06,9.9e-06,,,,,,,,1570.0,,,,,primarytransit,2016,2016-09-18,
Qatar-5 b,qatar-5b,,4.32,0.18,0.18,0.18,0.18,1.107,0.064,0.064,,,2.8792319,9.9e-06,9.9e-06,,,,,,,,1415.0,,,,,primarytransit,2016,2016-09-18,
ROXs 12 b,roxs12b,,16.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,imaging,2013,2013-12-02,
