pl_name,pl_name,Lists,pl_bmassj,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_radj,pl_radjerr2,pl_radjerr1,pl_radjerr2,pl_radjerr1,pl_orbper,pl_orbpererr2,pl_orbpererr1,pl_orbpererr2,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr2,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenerr1,pl_eqt,pl_eqterr2,pl_eqterr1,pl_eqterr2,pl_eqterr1,Discovery method,pl_publ_date,Last updated [yy/mm/dd],source (xml)
HIP 41378 f,hip41378f,,,,,,,0.910,0.125,0.125,0.125,0.125,324.00000000,126.00000000,121.00000000,126.00000000,121.00000000,,,,,,,,,,,,,,
NGC 2682 YBP 401 b,ngc2682ybp401b,,0.46000,0.05000,0.05000,0.05000,0.05000,,,,,,4.08700000,0.00700000,0.00700000,0.00700000,0.00700000,0.150000,0.080000,0.080000,0.080000,0.080000,,,,,,,,,
HD 131399 A b,hd131399ab,,4.00000,1.00000,1.00000,1.00000,1.00000,,,,,,200887.50000000,54787.50000000,54787.50000000,54787.50000000,54787.50000000,0.350000,0.250000,0.250000,0.250000,0.250000,850,50,50,50,50,,,,
OGLE 2015-BLG-0954L b,ogle2015-blg-0954lb,,3.90000,1.40000,1.40000,1.40000,1.40000,,,,,,,,,,,,,,,,,,,,,,,,
K2-42 b,k2-42b,,,,,,,0.192,0.021,0.021,0.021,0.021,6.68796000,0.00093000,0.00093000,0.00093000,0.00093000,,,,,,,,,,,,,,
K2-43 b,k2-43b,,,,,,,0.368,0.028,0.028,0.028,0.028,3.47114000,0.00021000,0.00021000,0.00021000,0.00021000,,,,,,,,,,,,,,
K2-44 b,k2-44b,,,,,,,0.243,0.029,0.029,0.029,0.029,5.65688000,0.00059000,0.00059000,0.00059000,0.00059000,,,,,,,,,,,,,,
K2-45 b,k2-45b,,,,,,,0.599,0.000,0.000,0.000,0.000,1.72926840,0.00000690,0.00000690,0.00000690,0.00000690,,,,,,,,,,,,,,
K2-46 b,k2-46b,,,,,,,0.183,0.021,0.021,0.021,0.021,19.15410000,0.00410000,0.00410000,0.00410000,0.00410000,,,,,,,,,,,,,,
K2-47 b,k2-47b,,,,,,,0.169,0.023,0.023,0.023,0.023,31.63720000,0.00880000,0.00880000,0.00880000,0.00880000,,,,,,,,,,,,,,
K2-48 b,k2-48b,,,,,,,0.200,0.021,0.021,0.021,0.021,20.50650000,0.00350000,0.00350000,0.00350000,0.00350000,,,,,,,,,,,,,,
K2-49 b,k2-49b,,,,,,,0.172,0.047,0.047,0.047,0.047,2.77065000,0.00015000,0.00015000,0.00015000,0.00015000,,,,,,,,,,,,,,
K2-50 b,k2-50b,,,,,,,0.142,0.021,0.021,0.021,0.021,8.75290000,0.00130000,0.00130000,0.00130000,0.00130000,,,,,,,,,,,,,,
K2-51 b,k2-51b,,,,,,,1.151,0.152,0.152,0.152,0.152,13.01060000,0.00140000,0.00140000,0.00140000,0.00140000,,,,,,,,,,,,,,
K2-52 b,k2-52b,,,,,,,0.990,0.348,0.348,0.348,0.348,3.53482000,0.00019000,0.00019000,0.00019000,0.00019000,,,,,,,,,,,,,,
K2-53 b,k2-53b,,,,,,,0.223,0.023,0.023,0.023,0.023,12.20540000,0.00180000,0.00180000,0.00180000,0.00180000,,,,,,,,,,,,,,
K2-54 b,k2-54b,,,,,,,0.103,0.017,0.017,0.017,0.017,9.78430000,0.00140000,0.00140000,0.00140000,0.00140000,,,,,,,,,,,,,,
K2-55 b,k2-55b,,,,,,,0.341,0.029,0.029,0.029,0.029,2.84925800,0.00003300,0.00003300,0.00003300,0.00003300,,,,,,,,,,,,,,
K2-57 b,k2-57b,,,,,,,0.187,0.022,0.022,0.022,0.022,9.00630000,0.00130000,0.00130000,0.00130000,0.00130000,,,,,,,,,,,,,,
K2-58 b,k2-58b,,,,,,,0.239,0.033,0.033,0.033,0.033,7.05254000,0.00032000,0.00032000,0.00032000,0.00032000,,,,,,,,,,,,,,
K2-58 c,k2-58c,,,,,,,0.145,0.021,0.021,0.021,0.021,2.53726000,0.00017000,0.00017000,0.00017000,0.00017000,,,,,,,,,,,,,,
K2-58 d,k2-58d,,,,,,,0.153,0.022,0.022,0.022,0.022,22.88270000,0.00400000,0.00400000,0.00400000,0.00400000,,,,,,,,,,,,,,
K2-59 b,k2-59b,,,,,,,0.215,0.028,0.028,0.028,0.028,20.69210000,0.00330000,0.00330000,0.00330000,0.00330000,,,,,,,,,,,,,,
K2-59 c,k2-59c,,,,,,,0.205,0.026,0.026,0.026,0.026,11.29540000,0.00100000,0.00100000,0.00100000,0.00100000,,,,,,,,,,,,,,
Kepler-405 c,kepler-405c,,,,,,,0.416,2.378,2.378,2.378,2.378,29.72668200,0.01147700,0.01147700,0.01147700,0.01147700,,,,,,,,,,,,2014,,
Kepler-406 c,kepler-406c,,0.00900,0.00600,0.00600,0.00600,0.00600,0.076,0.003,0.003,0.003,0.003,4.62332000,,,,,,,,,,,,,,,,2014,,
Kepler-407 b,kepler-407b,,,,,,,0.095,0.002,0.002,0.002,0.002,0.66931000,,,,,,,,,,,,,,,,2014,,
Kepler-408 b,kepler-408b,,,,,,,0.073,0.003,0.003,0.003,0.003,2.46502000,,,,,,,,,,,,,,,,2014,,
Kepler-409 b,kepler-409b,,,,,,,0.106,0.003,0.003,0.003,0.003,68.95840000,,,,,,,,,,,,,,,,2014,,
Kepler-411 b,kepler-411b,,,,,,,0.168,0.018,0.018,0.018,0.018,3.00516000,0.00001000,0.00001000,0.00001000,0.00001000,0.000000,0.000000,0.350000,0.000000,0.350000,1040,46,46,46,46,,2014,,
Kepler-412 b,kepler-412b,,0.94100,0.01900,0.12500,0.01900,0.12500,1.341,0.046,0.044,0.046,0.044,1.72086040,0.00000030,0.00000030,0.00000030,0.00000030,,,,,,1850,30,30,30,30,,2014,,
Kepler-414 b,kepler-414b,,0.01100,0.00900,0.01100,0.00900,0.01100,0.153,0.012,0.028,0.012,0.028,4.70000000,,,,,,,,,,,,,,,,2014,,
Kepler-414 c,kepler-414c,,0.09400,0.03300,0.03900,0.03300,0.03900,0.269,0.022,0.048,0.022,0.048,7.17100000,,,,,,,,,,,,,,,,2014,,
Kepler-415 c,kepler-415c,,,,,,,,,,,,8.70800000,,,,,,,,,,,,,,,,2014,,
Kepler-416 b,kepler-416b,,0.18300,0.12400,0.16800,0.12400,0.16800,0.221,0.029,0.088,0.029,0.088,6.31900000,,,,,,,,,,,,,,,,2014,,
Kepler-417 b,kepler-417b,,0.03500,0.02500,0.02900,0.02500,0.02900,0.206,0.015,0.077,0.015,0.077,12.33100000,,,,,,,,,,,,,,,,2014,,
Kepler-417 c,kepler-417c,,,,,,,,,,,,15.94300000,,,,,,,,,,,,,,,,2014,,
Kepler-419 b,kepler-419b,,2.50000,0.30000,0.30000,0.30000,0.30000,0.960,0.120,0.120,0.120,0.120,69.75460000,0.00090000,0.00070000,0.00090000,0.00070000,0.833000,0.013000,0.013000,0.013000,0.013000,,,,,,,2014,,
Kepler-420 b,kepler-420b,,1.45000,0.35000,0.35000,0.35000,0.35000,0.940,0.120,0.120,0.120,0.120,86.64766100,0.00003400,0.00003400,0.00003400,0.00003400,0.772000,0.045000,0.045000,0.045000,0.045000,511,50,50,50,50,,2014,,
Kepler-421 b,kepler-421b,,,,,,,0.371,0.014,0.017,0.014,0.017,704.19840000,0.00160000,0.00160000,0.00160000,0.00160000,0.041000,0.034000,0.095000,0.034000,0.095000,185,5,9,5,9,,2014,,
Kepler-423 b,kepler-423b,,0.59500,0.08100,0.08100,0.08100,0.08100,1.192,0.052,0.052,0.052,0.052,2.68432850,0.00000007,0.00000007,0.00000007,0.00000007,0.019000,0.014000,0.028000,0.014000,0.028000,1605,120,120,120,120,,2014,,
Kepler-424 b,kepler-424b,,1.03000,0.13000,0.13000,0.13000,0.13000,0.890,0.060,0.080,0.060,0.080,3.31186440,0.00000039,0.00000039,0.00000039,0.00000039,,,,,,,,,,,,2014,,
Kepler-425 b,kepler-425b,,0.25000,0.08000,0.08000,0.08000,0.08000,0.978,0.022,0.022,0.022,0.022,3.79701816,0.00000019,0.00000019,0.00000019,0.00000019,0.330000,,,,,1070,15,15,15,15,,2014,,
Kepler-426 b,kepler-426b,,0.34000,0.08000,0.08000,0.08000,0.08000,1.090,0.030,0.030,0.030,0.030,3.21751883,0.00000019,0.00000019,0.00000019,0.00000019,0.180000,,,,,1300,20,20,20,20,,2014,,
Kepler-427 b,kepler-427b,,0.29000,0.09000,0.09000,0.09000,0.09000,1.230,0.210,0.210,0.210,0.210,10.29099400,0.00000110,0.00000110,0.00000110,0.00000110,0.570000,,,,,1100,70,70,70,70,,2014,,
KIC 10001893 b,kic10001893b,,,,,,,,,,,,0.21970000,,,,,,,,,,,,,,,,2014,,
KIC 10001893 d,kic10001893d,,,,,,,,,,,,0.81161000,,,,,,,,,,,,,,,,2014,,
Kepler-430 b,kepler-430b,,,,,,,0.290,,,,,35.96800000,,,,,,,,,,667,,,,,,2015,,
Kepler-431 b,kepler-431b,,,,,,,0.068,,,,,6.80300000,,,,,,,,,,1032,,,,,,2015,,
Kepler-431 d,kepler-431d,,,,,,,0.100,,,,,11.92200000,,,,,,,,,,856,,,,,,2015,,
Kepler-432 b,kepler-432b,,5.41000,0.18000,0.32000,0.18000,0.32000,1.145,0.039,0.036,0.039,0.036,52.50112900,0.00005300,0.00006700,0.00005300,0.00006700,0.513400,0.008900,0.009800,0.008900,0.009800,,,,,,,2015,,
Kepler-433 b,kepler-433b,,2.82000,0.52000,0.52000,0.52000,0.52000,1.450,0.160,0.160,0.160,0.160,5.33408384,0.00000110,0.00000110,0.00000110,0.00000110,0.119000,0.079000,0.079000,0.079000,0.079000,1776,87,87,87,87,,2015,,
HD 169830 b,hd169830b,,2.88000,,,,,,,,,,225.62000000,0.22000000,0.22000000,0.22000000,0.22000000,0.310000,0.010000,0.010000,0.010000,0.010000,,,,,,,2001,,
HD 17092 b,hd17092b,,4.60000,0.30000,0.30000,0.30000,0.30000,,,,,,359.90000000,2.40000000,2.40000000,2.40000000,2.40000000,0.166000,0.052000,0.052000,0.052000,0.052000,,,,,,,2007,,
HD 171028 b,hd171028b,,1.98000,,,,,,,,,,550.00000000,3.00000000,3.00000000,3.00000000,3.00000000,0.590000,0.010000,0.010000,0.010000,0.010000,,,,,,,2007,,
HD 175541 b,hd175541b,,0.61000,,,,,,,,,,297.30000000,0.60000000,0.60000000,0.60000000,0.60000000,0.330000,0.200000,0.200000,0.200000,0.200000,,,,,,,2007,,
Kepler-1428 b,kepler-1428b,,,,,,,0.146,0.009,0.012,0.009,0.012,10.67607169,0.00006093,0.00006093,0.00006093,0.00006093,,,,,,,,,,,,,,
Kepler-1429 b,kepler-1429b,,,,,,,0.115,0.012,0.031,0.012,0.031,4.48487493,0.00004558,0.00004558,0.00004558,0.00004558,,,,,,,,,,,,,,
Kepler-1430 b,kepler-1430b,,,,,,,0.105,0.007,0.008,0.007,0.008,2.46050993,0.00001273,0.00001273,0.00001273,0.00001273,,,,,,,,,,,,,,
Kepler-1431 b,kepler-1431b,,,,,,,0.131,0.014,0.037,0.014,0.037,5.86601526,0.00004724,0.00004724,0.00004724,0.00004724,,,,,,,,,,,,,,
Kepler-1432 b,kepler-1432b,,,,,,,0.198,0.027,0.062,0.027,0.062,23.91090110,0.00027030,0.00027030,0.00027030,0.00027030,,,,,,,,,,,,,,
Kepler-1433 b,kepler-1433b,,,,,,,0.139,0.016,0.040,0.016,0.040,4.13592271,0.00002888,0.00002888,0.00002888,0.00002888,,,,,,,,,,,,,,
Kepler-1434 b,kepler-1434b,,,,,,,0.099,0.018,0.019,0.018,0.019,8.05333618,0.00008907,0.00008907,0.00008907,0.00008907,,,,,,,,,,,,,,
Kepler-1435 b,kepler-1435b,,,,,,,0.077,0.008,0.011,0.008,0.011,4.45343281,0.00003591,0.00003591,0.00003591,0.00003591,,,,,,,,,,,,,,
Kepler-1436 b,kepler-1436b,,,,,,,0.117,0.016,0.031,0.016,0.031,9.70571600,0.00016380,0.00016380,0.00016380,0.00016380,,,,,,,,,,,,,,
Kepler-1437 b,kepler-1437b,,,,,,,0.122,0.012,0.015,0.012,0.015,10.92954610,0.00011720,0.00011720,0.00011720,0.00011720,,,,,,,,,,,,,,
Kepler-1438 b,kepler-1438b,,,,,,,0.084,0.009,0.017,0.009,0.017,2.31942009,0.00001702,0.00001702,0.00001702,0.00001702,,,,,,,,,,,,,,
Kepler-1439 b,kepler-1439b,,,,,,,0.130,0.019,0.012,0.019,0.012,8.07392849,0.00004784,0.00004784,0.00004784,0.00004784,,,,,,,,,,,,,,
Kepler-1440 b,kepler-1440b,,,,,,,0.112,0.012,0.021,0.012,0.021,39.85948400,0.00103400,0.00103400,0.00103400,0.00103400,,,,,,,,,,,,,,
Kepler-1441 b,kepler-1441b,,,,,,,0.117,0.012,0.020,0.012,0.020,39.44198390,0.00053270,0.00053270,0.00053270,0.00053270,,,,,,,,,,,,,,
Kepler-1442 b,kepler-1442b,,,,,,,0.351,0.026,0.037,0.026,0.037,81.41629410,0.00020260,0.00020260,0.00020260,0.00020260,,,,,,,,,,,,,,
Kepler-1443 b,kepler-1443b,,,,,,,0.087,0.008,0.020,0.008,0.020,2.41811321,0.00001443,0.00001443,0.00001443,0.00001443,,,,,,,,,,,,,,
Kepler-1444 b,kepler-1444b,,,,,,,0.194,0.017,0.037,0.017,0.037,33.42035034,0.00009305,0.00009305,0.00009305,0.00009305,,,,,,,,,,,,,,
Kepler-1445 b,kepler-1445b,,,,,,,0.086,0.012,0.018,0.012,0.018,10.60052251,0.00009265,0.00009265,0.00009265,0.00009265,,,,,,,,,,,,,,
Kepler-1446 b,kepler-1446b,,,,,,,0.073,0.002,0.004,0.002,0.004,0.68996783,0.00000050,0.00000050,0.00000050,0.00000050,,,,,,,,,,,,,,
Kepler-1447 b,kepler-1447b,,,,,,,0.259,0.021,0.045,0.021,0.045,56.67472850,0.00039780,0.00039780,0.00039780,0.00039780,,,,,,,,,,,,,,
Kepler-1448 b,kepler-1448b,,,,,,,0.144,0.014,0.019,0.014,0.019,12.27065865,0.00005885,0.00005885,0.00005885,0.00005885,,,,,,,,,,,,,,
Kepler-1449 b,kepler-1449b,,,,,,,0.150,0.016,0.033,0.016,0.033,13.22745280,0.00014470,0.00014470,0.00014470,0.00014470,,,,,,,,,,,,,,
Kepler-1450 b,kepler-1450b,,,,,,,0.153,0.010,0.012,0.010,0.012,54.50941660,0.00052700,0.00052700,0.00052700,0.00052700,,,,,,,,,,,,,,
Kepler-1451 b,kepler-1451b,,,,,,,0.299,0.059,0.055,0.059,0.055,35.62223300,0.00020980,0.00020980,0.00020980,0.00020980,,,,,,,,,,,,,,
Kepler-1452 b,kepler-1452b,,,,,,,0.241,0.031,0.035,0.031,0.035,42.91375100,0.00036890,0.00036890,0.00036890,0.00036890,,,,,,,,,,,,,,
Kepler-1453 b,kepler-1453b,,,,,,,0.238,0.019,0.039,0.019,0.039,47.16116960,0.00041760,0.00041760,0.00041760,0.00041760,,,,,,,,,,,,,,
K2-76 b,k2-76b,,,,,,,0.990,0.098,0.098,0.098,0.098,23.97260000,0.00110000,0.00110000,0.00110000,0.00110000,,,,,,,,,,,,,,
K2-77 b,k2-77b,,1.90000,,,,,0.205,0.014,0.014,0.014,0.014,8.19979600,0.00071900,0.00068300,0.00071900,0.00068300,0.140000,0.090000,0.220000,0.090000,0.220000,,,,,,,,,
K2-78 b,k2-78b,,,,,,,0.127,0.020,0.020,0.020,0.020,2.29016000,0.00027000,0.00027000,0.00027000,0.00027000,,,,,,,,,,,,,,
K2-79 b,k2-79b,,,,,,,0.329,0.035,0.035,0.035,0.035,10.99573000,0.00070000,0.00070000,0.00070000,0.00070000,,,,,,,,,,,,,,
K2-80 b,k2-80b,,,,,,,0.179,0.027,0.027,0.027,0.027,19.09180000,0.00640000,0.00640000,0.00640000,0.00640000,,,,,,,,,,,,,,
K2-80 c,k2-80c,,,,,,,0.131,0.021,0.021,0.021,0.021,5.60500000,0.00110000,0.00110000,0.00110000,0.00110000,,,,,,,,,,,,,,
K2-81 b,k2-81b,,,,,,,0.162,0.022,0.022,0.022,0.022,6.10224000,0.00054000,0.00054000,0.00054000,0.00054000,,,,,,,,,,,,,,
K2-60 b,k2-60b,,,,,,,0.883,0.089,0.089,0.089,0.089,3.00262700,0.00001800,0.00001800,0.00001800,0.00001800,,,,,,,,,,,,,,
K2-61 b,k2-61b,,,,,,,0.221,0.070,0.070,0.070,0.070,2.57302000,0.00020000,0.00020000,0.00020000,0.00020000,,,,,,,,,,,,,,
K2-62 b,k2-62b,,,,,,,0.191,0.019,0.019,0.019,0.019,6.67202000,0.00028000,0.00028000,0.00028000,0.00028000,,,,,,,,,,,,,,
K2-62 c,k2-62c,,,,,,,0.191,0.020,0.020,0.020,0.020,16.19660000,0.00120000,0.00120000,0.00120000,0.00120000,,,,,,,,,,,,,,
K2-63 b,k2-63b,,,,,,,0.287,0.088,0.088,0.088,0.088,20.25700000,0.00720000,0.00720000,0.00720000,0.00720000,,,,,,,,,,,,,,
K2-64 b,k2-64b,,,,,,,0.185,0.023,0.023,0.023,0.023,6.53044000,0.00067000,0.00067000,0.00067000,0.00067000,,,,,,,,,,,,,,
K2-65 b,k2-65b,,,,,,,0.141,0.034,0.034,0.034,0.034,12.64750000,0.00130000,0.00130000,0.00130000,0.00130000,,,,,,,,,,,,,,
K2-66 b,k2-66b,,,,,,,0.222,0.024,0.024,0.024,0.024,5.06965000,0.00080000,0.00080000,0.00080000,0.00080000,,,,,,,,,,,,,,
K2-67 b,k2-67b,,,,,,,1.552,0.303,0.303,0.303,0.303,24.38724000,0.00028000,0.00028000,0.00028000,0.00028000,,,,,,,,,,,,,,
K2-68 b,k2-68b,,,,,,,0.141,0.021,0.021,0.021,0.021,8.05428000,0.00082000,0.00082000,0.00082000,0.00082000,,,,,,,,,,,,,,
K2-69 b,k2-69b,,,,,,,0.207,0.032,0.032,0.032,0.032,7.06599000,0.00050000,0.00050000,0.00050000,0.00050000,,,,,,,,,,,,,,
K2-70 b,k2-70b,,,,,,,0.258,0.042,0.042,0.042,0.042,13.97896000,0.00095000,0.00095000,0.00095000,0.00095000,,,,,,,,,,,,,,
K2-71 b,k2-71b,,,,,,,0.192,0.029,0.029,0.029,0.029,6.98541000,0.00075000,0.00075000,0.00075000,0.00075000,,,,,,,,,,,,,,
K2-72 b,k2-72b,,,,,,,0.067,0.018,0.018,0.018,0.018,5.57739000,0.00068000,0.00068000,0.00068000,0.00068000,,,,,,,,,,,,,,
K2-72 c,k2-72c,,,,,,,0.077,0.020,0.020,0.020,0.020,15.18710000,0.00320000,0.00320000,0.00320000,0.00320000,,,,,,,,,,,,,,
K2-72 d,k2-72d,,,,,,,0.065,0.018,0.018,0.018,0.018,7.75990000,0.00140000,0.00140000,0.00140000,0.00140000,,,,,,,,,,,,,,
K2-72 e,k2-72e,,,,,,,0.073,0.020,0.020,0.020,0.020,24.16690000,0.00570000,0.00570000,0.00570000,0.00570000,,,,,,,,,,,,,,
K2-73 b,k2-73b,,,,,,,0.219,0.019,0.019,0.019,0.019,7.49543000,0.00059000,0.00059000,0.00059000,0.00059000,,,,,,,,,,,,,,
K2-74 b,k2-74b,,,,,,,0.206,0.017,0.017,0.017,0.017,19.56660000,0.00330000,0.00330000,0.00330000,0.00330000,,,,,,,,,,,,,,
K2-75 b,k2-75b,,,,,,,0.238,0.029,0.029,0.029,0.029,7.81420000,0.00210000,0.00210000,0.00210000,0.00210000,,,,,,,,,,,,,,
K2-75 c,k2-75c,,,,,,,0.247,0.034,0.034,0.034,0.034,18.31100000,0.01400000,0.01400000,0.01400000,0.01400000,,,,,,,,,,,,,,
K2-82 b,k2-82b,,,,,,,0.232,0.107,0.107,0.107,0.107,7.19583400,0.00009500,0.00009500,0.00009500,0.00009500,,,,,,,,,,,,,,
K2-83 b,k2-83b,,,,,,,0.111,0.009,0.009,0.009,0.009,2.74697000,0.00018000,0.00018000,0.00018000,0.00018000,,,,,,,,,,,,,,
K2-83 c,k2-83c,,,,,,,0.132,0.009,0.009,0.009,0.009,9.99767000,0.00081000,0.00081000,0.00081000,0.00081000,,,,,,,,,,,,,,
Kepler-435 b,kepler-435b,,0.84000,0.15000,0.15000,0.15000,0.15000,1.990,0.180,0.180,0.180,0.180,8.60015360,0.00000180,0.00000180,0.00000180,0.00000180,0.114000,0.077000,0.077000,0.077000,0.077000,1729,70,70,70,70,,2015,,
Kepler-437 b,kepler-437b,,,,,,,0.190,0.020,0.020,0.020,0.020,66.65062000,0.00032000,0.00033000,0.00032000,0.00033000,0.020000,0.020000,0.080000,0.020000,0.080000,,,,,,,2015,,
Kepler-438 b,kepler-438b,,,,,,,0.100,0.020,0.010,0.020,0.010,35.23319000,0.00029000,0.00025000,0.00029000,0.00025000,0.030000,0.030000,0.100000,0.030000,0.100000,,,,,,,2015,,
Kepler-440 b,kepler-440b,,,,,,,0.170,0.020,0.020,0.020,0.020,101.11141000,0.00068000,0.00087000,0.00068000,0.00087000,0.340000,0.190000,0.120000,0.190000,0.120000,,,,,,,2015,,
Kepler-441 b,kepler-441b,,,,,,,0.150,0.020,0.020,0.020,0.020,207.24820000,0.00200000,0.00220000,0.00200000,0.00220000,0.100000,0.100000,0.110000,0.100000,0.110000,,,,,,,2015,,
Kepler-443 b,kepler-443b,,,,,,,0.210,0.020,0.020,0.020,0.020,177.66930000,0.00300000,0.00310000,0.00300000,0.00310000,0.110000,0.110000,0.150000,0.110000,0.150000,,,,,,,2015,,
Kepler-444 b,kepler-444b,,,,,,,0.036,0.001,0.001,0.001,0.001,3.60010530,0.00000800,0.00000830,0.00000800,0.00000830,0.160000,0.100000,0.210000,0.100000,0.210000,,,,,,,2015,,
Kepler-444 c,kepler-444c,,,,,,,0.044,0.002,0.002,0.002,0.002,4.54588410,0.00000710,0.00000700,0.00000710,0.00000700,0.310000,0.150000,0.120000,0.150000,0.120000,,,,,,,2015,,
Kepler-444 f,kepler-444f,,,,,,,0.066,0.004,0.004,0.004,0.004,9.74048600,0.00001300,0.00001300,0.00001300,0.00001300,0.290000,0.190000,0.200000,0.190000,0.200000,,,,,,,2015,,
Kepler-445 b,kepler-445b,,,,,,,0.140,0.020,0.020,0.020,0.020,2.98415100,0.00001100,0.00001100,0.00001100,0.00001100,0.000000,,,,,,,,,,,2015,,
Kepler-445 d,kepler-445d,,,,,,,0.110,0.020,0.020,0.020,0.020,8.15275000,0.00040000,0.00040000,0.00040000,0.00040000,0.000000,,,,,,,,,,,2015,,
Kepler-446 d,kepler-446d,,,,,,,0.120,0.020,0.020,0.020,0.020,5.14892100,0.00002200,0.00002200,0.00002200,0.00002200,0.000000,,,,,,,,,,,2015,,
Kepler-447 b,kepler-447b,,1.37000,0.46000,0.48000,0.46000,0.48000,1.650,0.560,0.590,0.560,0.590,7.79430132,0.00000182,0.00000182,0.00000182,0.00000182,0.123000,0.036000,0.037000,0.036000,0.037000,,,,,,,2015,,
KOI-12 b,koi-12b,,10.00000,,,,,1.430,0.130,0.130,0.130,0.130,17.85523330,0.00000090,0.00000090,0.00000090,0.00000090,0.720000,,,,,,,,,,,2015,,
Lupus-TR-3 b,lupus-tr-3b,,0.81000,0.18000,0.18000,0.18000,0.18000,0.890,0.070,0.070,0.070,0.070,3.91405000,0.00004000,0.00004000,0.00004000,0.00004000,0.000000,,,,,,,,,,,2008,,
MOA 2007-BLG-400L b,moa2007-blg-400lb,,0.83000,0.31000,0.49000,0.31000,0.49000,,,,,,,,,,,,,,,,103,26,28,26,28,,2009,,
MOA 2008-BLG-310L b,moa2008-blg-310lb,,0.23000,0.05000,0.05000,0.05000,0.05000,,,,,,,,,,,,,,,,,,,,,,2010,,
MOA 2008-BLG-379L b,moa2008-blg-379lb,,4.10000,1.90000,1.70000,1.90000,1.70000,,,,,,,,,,,,,,,,,,,,,,2014,,
MOA 2009-BLG-266L b,moa2009-blg-266lb,,0.03300,0.00500,0.00500,0.00500,0.00500,,,,,,2774.00000000,547.50000000,2810.50000000,547.50000000,2810.50000000,,,,,,,,,,,,2011,,
MOA 2009-BLG-319L b,moa2009-blg-319lb,,0.16000,0.08000,0.14000,0.08000,0.14000,,,,,,,,,,,,,,,,,,,,,,2011,,
MOA 2010-BLG-477L b,moa2010-blg-477lb,,1.50000,0.30000,0.80000,0.30000,0.80000,,,,,,,,,,,,,,,,,,,,,,2012,,
MOA 2010-BLG-073L b,moa2010-blg-073lb,,11.00000,2.00000,2.00000,2.00000,2.00000,,,,,,,,,,,,,,,,,,,,,,2013,,
MOA 2011-BLG-293L b,moa2011-blg-293lb,,4.80000,0.30000,0.30000,0.30000,0.30000,,,,,,,,,,,,,,,,,,,,,,2012,,
MOA 2011-BLG-322L b,moa2011-blg-322lb,,11.60000,5.60000,13.40000,5.60000,13.40000,,,,,,,,,,,,,,,,,,,,,,2014,,
NGC 2682 YBP 1194 b,ngc2682ybp1194b,,0.32000,0.03000,0.03000,0.03000,0.03000,,,,,,6.95900000,0.00100000,0.00100000,0.00100000,0.00100000,0.300000,0.080000,0.080000,0.080000,0.080000,,,,,,,2014,,
NGC 2682 Sand 364 b,ngc2682sand364b,,1.54000,0.24000,0.24000,0.24000,0.24000,,,,,,121.71000000,0.30500000,0.30500000,0.30500000,0.30500000,0.350000,0.080000,0.080000,0.080000,0.080000,,,,,,,2014,,
NGC 4349 127 b,ngc4349127b,,19.80000,,,,,,,,,,677.80000000,6.20000000,6.20000000,6.20000000,6.20000000,0.190000,0.070000,0.070000,0.070000,0.070000,,,,,,,2007,,
Kepler-1454 b,kepler-1454b,,,,,,,0.168,0.015,0.017,0.015,0.017,47.03194790,0.00066950,0.00066950,0.00066950,0.00066950,,,,,,,,,,,,,,
Kepler-1455 b,kepler-1455b,,,,,,,0.193,0.014,0.013,0.014,0.013,49.27676400,0.00037370,0.00037370,0.00037370,0.00037370,,,,,,,,,,,,,,
Kepler-1456 b,kepler-1456b,,,,,,,0.102,0.013,0.008,0.013,0.008,18.13738290,0.00018540,0.00018540,0.00018540,0.00018540,,,,,,,,,,,,,,
Kepler-1457 b,kepler-1457b,,,,,,,0.178,0.018,0.028,0.018,0.028,51.11102430,0.00037380,0.00037380,0.00037380,0.00037380,,,,,,,,,,,,,,
Kepler-1458 b,kepler-1458b,,,,,,,0.246,0.019,0.037,0.019,0.037,47.98727640,0.00017760,0.00017760,0.00017760,0.00017760,,,,,,,,,,,,,,
Kepler-1459 b,kepler-1459b,,,,,,,0.121,0.007,0.009,0.007,0.009,62.86916110,0.00095860,0.00095860,0.00095860,0.00095860,,,,,,,,,,,,,,
Kepler-1460 b,kepler-1460b,,,,,,,0.175,0.012,0.012,0.012,0.012,29.96332470,0.00021860,0.00021860,0.00021860,0.00021860,,,,,,,,,,,,,,
Kepler-1461 b,kepler-1461b,,,,,,,0.181,0.014,0.008,0.014,0.008,29.34947750,0.00018320,0.00018320,0.00018320,0.00018320,,,,,,,,,,,,,,
Kepler-1462 b,kepler-1462b,,,,,,,0.341,0.035,0.073,0.035,0.073,65.64883410,0.00066210,0.00066210,0.00066210,0.00066210,,,,,,,,,,,,,,
Kepler-1463 b,kepler-1463b,,,,,,,0.166,0.017,0.029,0.017,0.029,25.15864000,0.00051230,0.00051230,0.00051230,0.00051230,,,,,,,,,,,,,,
Kepler-1464 b,kepler-1464b,,,,,,,0.148,0.014,0.026,0.014,0.026,31.77859010,0.00027340,0.00027340,0.00027340,0.00027340,,,,,,,,,,,,,,
Kepler-1464 c,kepler-1464c,,,,,,,0.089,0.010,0.020,0.010,0.020,5.32786292,0.00005389,0.00005389,0.00005389,0.00005389,,,,,,,,,,,,,,
